name,upperLength,clothesStyles,hairStyles,upperBlack,upperBrown,upperBlue,upperGreen,upperGray,upperOrange,upperPink,upperPurple,upperRed,upperWhite,upperYellow
img_qh_test1A_01184004768.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01185008395.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01186000715.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_01187004446.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,1,
img_qh_test1A_01188001549.jpg,LongSleeve,Solidcolor,Long,,,,1,,,,,,,
img_qh_test1A_01189008626.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01190005646.jpg,LongSleeve,Solidcolor,Short,,,1,,1,,,,,,
img_qh_test1A_01191002662.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01192009554.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01193009986.jpg,LongSleeve,Solidcolor,Long,,,,,,1,,,,,
img_qh_test1A_01194006937.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01195001502.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01196007516.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,
img_qh_test1A_01197003348.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_01198003326.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01199004908.jpg,LongSleeve,multicolour,Short,,,1,,,,,,,1,
img_qh_test1A_01200006689.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01201008991.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01202005243.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01203008864.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01204006435.jpg,ShortSleeve,Solidcolor,Long,,,1,,,,,,,1,
img_qh_test1A_01205005746.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01206006950.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01207007381.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01208003190.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01209008909.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01210003122.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01211008844.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01212005915.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01213003875.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01214007407.jpg,LongSleeve,multicolour,Short,,,,,,,1,,,1,
img_qh_test1A_01215007579.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01216006418.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01217007378.jpg,LongSleeve,lattice,Short,1,,,,,,,,,1,
img_qh_test1A_01218000141.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01219001568.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01220009177.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01221000719.jpg,LongSleeve,lattice,Short,1,,,,,,,,,1,
img_qh_test1A_01222009808.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_01223004211.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01224000640.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01225004452.jpg,ShortSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01226004579.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01227008998.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01228003464.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01229007348.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01230003413.jpg,LongSleeve,multicolour,Short,,,,,1,,,,,1,
img_qh_test1A_01231009905.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01232006931.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01233004760.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_test1A_01234003204.jpg,ShortSleeve,multicolour,Short,,,,,,,,,,1,
img_qh_test1A_01235006533.jpg,LongSleeve,multicolour,Long,,,,,,,,,,1,
img_qh_test1A_01236004547.jpg,ShortSleeve,Solidcolor,middle,,,,,,,,,,,
img_qh_test1A_01237006629.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01238003258.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01239000927.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01240000105.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01241002962.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01242007090.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01243003026.jpg,ShortSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01244005726.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_01245000122.jpg,LongSleeve,lattice,Short,,,,,1,,,,,,
img_qh_test1A_01246003113.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,,
img_qh_test1A_01247003125.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01248007382.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01249007903.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01250008124.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01251001477.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_test1A_01252005440.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_01253002647.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_01254003463.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01255001843.jpg,ShortSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_test1A_01256002046.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01257009225.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01258009682.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01259008847.jpg,ShortSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01260007552.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01261007435.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_01262008992.jpg,LongSleeve,Solidcolor,Long,,,1,,1,,,,,,
img_qh_test1A_01263000035.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01264007407.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01265000159.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01266005509.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01267009628.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_test1A_01268003305.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01269000385.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01270009718.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_01271004859.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,1,
img_qh_test1A_01272004276.jpg,LongSleeve,multicolour,Short,,,,,1,,,,,1,1
img_qh_test1A_01273009127.jpg,LongSleeve,multicolour,middle,1,,,,1,,,,1,,
img_qh_test1A_01274004556.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01275005405.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01276002751.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01277003894.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01278006357.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01279008126.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01280000752.jpg,LongSleeve,multicolour,Short,,,1,,1,,,,,1,
img_qh_test1A_01281008845.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01282000023.jpg,LongSleeve,multicolour,Long,1,,,,1,,,,,,
img_qh_test1A_01283004389.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01284000607.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,1,
img_qh_test1A_01285004664.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01286004203.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,1,
img_qh_test1A_01287003866.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01288005879.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01289004798.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,1,
img_qh_test1A_01290002536.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01291008007.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01292009415.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01293009896.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_test1A_01294002118.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_test1A_01295004759.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01296000092.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01297009930.jpg,LongSleeve,multicolour,Short,,,,,1,,,,,1,
img_qh_test1A_01298007882.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01299006736.jpg,LongSleeve,Solidcolor,Long,,1,,,,,,,,,1
img_qh_test1A_01300007716.jpg,LongSleeve,Solidcolor,middle,,,,,1,,,,,,
img_qh_test1A_01301002622.jpg,ShortSleeve,Solidcolor,Long,,,,,,1,,,,,
img_qh_test1A_01302000900.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_01303003716.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01304003591.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,1,
img_qh_test1A_01305001386.jpg,LongSleeve,lattice,Short,1,,,,,,,,,1,
img_qh_test1A_01306006210.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01307000614.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_01308002319.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,,
img_qh_test1A_01309003383.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01310006465.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01311006650.jpg,LongSleeve,Solidcolor,Short,,,1,1,,,,,,,
img_qh_test1A_01312006924.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,
img_qh_test1A_01313007256.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01314004471.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01315004355.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01316005542.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01317004322.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,
img_qh_test1A_01318006194.jpg,LongSleeve,multicolour,Long,,,,,,,,,,1,
img_qh_test1A_01319007498.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01320003217.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01321005881.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_test1A_01322002060.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01323000311.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01324009704.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01325009030.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01326004986.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01327008021.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01328007614.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01329009971.jpg,LongSleeve,Solidcolor,Long,,,,,,,,1,,,
img_qh_test1A_01330001405.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,,1
img_qh_test1A_01331003183.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01332007286.jpg,ShortSleeve,lattice,Short,,,,,1,,,,,1,
img_qh_test1A_01333009464.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01334008136.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01335005399.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01336000623.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01337009618.jpg,LongSleeve,Solidcolor,Short,,,,,,,1,,,,
img_qh_test1A_01338008929.jpg,ShortSleeve,Solidcolor,middle,,,1,,,,,,,,
img_qh_test1A_01339009751.jpg,ShortSleeve,Solidcolor,Long,,,,,1,,,,,1,
img_qh_test1A_01340002025.jpg,LongSleeve,multicolour,Short,,,,,1,,,,,1,
img_qh_test1A_01341008542.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,1,
img_qh_test1A_01342008846.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01343009275.jpg,LongSleeve,lattice,Long,1,,,,,,,,,1,
img_qh_test1A_01344003993.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01345003736.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01346001178.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_01347005099.jpg,ShortSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01348008812.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_test1A_01349008017.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01350002995.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01351000514.jpg,LongSleeve,multicolour,Short,,,1,,,,,,,1,
img_qh_test1A_01352006389.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01353000662.jpg,LongSleeve,multicolour,Long,,,,,,,,,,1,
img_qh_test1A_01354003252.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,1,
img_qh_test1A_01355005075.jpg,LongSleeve,Solidcolor,Long,,,,,,,,1,,,
img_qh_test1A_01356007187.jpg,LongSleeve,lattice,Short,1,,,,,,,,,1,
img_qh_test1A_01357000462.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01358001354.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01359001417.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01360009163.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01361004853.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_01362001572.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01363003249.jpg,LongSleeve,lattice,Long,1,,,,,,,,,1,
img_qh_test1A_01364006619.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01365009377.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_01366000901.jpg,LongSleeve,Solidcolor,Short,1,,,,1,,,,,,
img_qh_test1A_01367003747.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01368005200.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01369007205.jpg,LongSleeve,multicolour,Short,1,,1,,,,,,,,
img_qh_test1A_01370007144.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,1
img_qh_test1A_01371002259.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_test1A_01372000836.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_01373003113.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01374008123.jpg,ShortSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01375000658.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01376002618.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01377003890.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_test1A_01378007516.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01379007012.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01380000767.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01381000502.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01382009637.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01383006517.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_test1A_01384006372.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_01385000128.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01386009663.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,,
img_qh_test1A_01387007072.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,
img_qh_test1A_01388000595.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_01389009529.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01390007669.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01391006714.jpg,LongSleeve,Solidcolor,Short,1,,,,1,,,,,,
img_qh_test1A_01392007402.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_test1A_01393006649.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01394002766.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01395003017.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01396007374.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01397002385.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_01398008466.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01399008491.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_01400002320.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01401000575.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01402008989.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01403008864.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01404003587.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_01405008371.jpg,LongSleeve,Solidcolor,Long,,,1,,1,,,,,,
img_qh_test1A_01406009567.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_01407001610.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,,
img_qh_test1A_01408001332.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01409002249.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01410000805.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,1
img_qh_test1A_01411009940.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_01412007873.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01413002966.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01414008950.jpg,LongSleeve,Solidcolor,Short,1,,,,1,,,,,,
img_qh_test1A_01415004168.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_test1A_01416009094.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,1,
img_qh_test1A_01417000571.jpg,LongSleeve,multicolour,Short,,,,,1,,,,,,
img_qh_test1A_01418005605.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01419003843.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01420000126.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01421005559.jpg,LongSleeve,lattice,Long,1,,,,,,,,,1,
img_qh_test1A_01422003189.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01423007249.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,,
img_qh_test1A_01424006928.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01425005155.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01426000945.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01427008175.jpg,ShortSleeve,Solidcolor,Short,,,,1,,,,,,,
img_qh_test1A_01428001286.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01429003941.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_test1A_01430009440.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01431009147.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01432002742.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01433005405.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_test1A_01434000187.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01435008585.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01436006041.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01437006127.jpg,LongSleeve,multicolour,Short,,,,,,,1,,,1,
img_qh_test1A_01438004815.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01439002352.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_test1A_01440005443.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01441005273.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,1
img_qh_test1A_01442004237.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01443007794.jpg,LongSleeve,multicolour,Short,,,,,,,,,,1,
img_qh_test1A_01444000284.jpg,LongSleeve,multicolour,Short,1,,1,,,,,,,,
img_qh_test1A_01445002686.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01446001281.jpg,LongSleeve,lattice,Short,1,,,,,,,,,1,
img_qh_test1A_01447007343.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01448000322.jpg,LongSleeve,Solidcolor,Short,,1,,,,,,,,,
img_qh_test1A_01449008333.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01450005650.jpg,LongSleeve,Solidcolor,Short,,,,,,,1,,,,
img_qh_test1A_01451007433.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,1,,,
img_qh_test1A_01452006772.jpg,LongSleeve,multicolour,Short,,,,,1,,,,,1,
img_qh_test1A_01453001324.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01454009346.jpg,LongSleeve,lattice,middle,1,,,,,,,,,1,
img_qh_test1A_01455000360.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01456008686.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01457003386.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,,
img_qh_test1A_01458007845.jpg,ShortSleeve,Solidcolor,Short,,,,,,,1,,,,
img_qh_test1A_01459007926.jpg,LongSleeve,multicolour,Short,,,1,,1,,,,,,
img_qh_test1A_01460008977.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,,
img_qh_test1A_01461007119.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01462007804.jpg,LongSleeve,Solidcolor,middle,,,,,,,1,,,,
img_qh_test1A_01463004369.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01464006265.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01465004654.jpg,LongSleeve,multicolour,Long,,,,,1,,,,,1,
img_qh_test1A_01466005568.jpg,ShortSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_test1A_01467003103.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,,
img_qh_test1A_01468008702.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01469009519.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01470000793.jpg,ShortSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01471000108.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01472008742.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,,1
img_qh_test1A_01473002110.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01474005598.jpg,LongSleeve,multicolour,Short,,,1,,1,,,,,1,
img_qh_test1A_01475007437.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,1,
img_qh_test1A_01476001236.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01477002355.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01478001582.jpg,LongSleeve,lattice,Short,1,,,,,,,,,1,
img_qh_test1A_01479004621.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,1,,
